Month,District_Name,Sector,Investment,Number_Of_Employees,social_status_General,social_status_OBC,social_status_SC_ST
2024-05-01,Rajanna Sircilla,Food Processing,0.1,3,0,1,0
2024-05-01,Rajanna Sircilla,Granite and Stone Crushing,0.2415,10,0,1,0
2024-05-01,Rajanna Sircilla,Pharmaceuticals and Chemicals,0.235,5,0,1,0
2024-05-01,Ranga Reddy,Agro based incl Cold Storages,0.25,10,1,0,0
2024-05-01,Ranga Reddy,"Cement, Cement & Concrete Products, Fly Ash Bricks",4.0156,50,1,0,0
2024-05-01,Ranga Reddy,Electrical and Electronic Products,88.6129,606,3,1,0
2024-05-01,Ranga Reddy,Engineering,147.042,248,4,0,0
2024-05-01,Ranga Reddy,Food Processing,0.25,5,1,0,0
2024-05-01,Ranga Reddy,Others,1.2,30,1,1,0
2024-05-01,Ranga Reddy,Pharmaceuticals and Chemicals,1.0,5,1,0,0
2024-05-01,Ranga Reddy,Plastic and Rubber,160.653,129,5,0,1
2024-05-01,Ranga Reddy,Wood and Leather,0.5,10,1,0,0
2024-05-01,Sangareddy,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.49,30,2,0,0
2024-05-01,Sangareddy,Engineering,5.1328,158,3,1,0
2024-05-01,Sangareddy,Food Processing,2.02,37,1,1,0
2024-05-01,Sangareddy,Granite and Stone Crushing,1.9833,12,1,0,0
2024-05-01,Sangareddy,Others,4.5801,250,2,0,0
2024-05-01,Sangareddy,Pharmaceuticals and Chemicals,62.74399999999999,730,7,1,0
2024-05-01,Sangareddy,Plastic and Rubber,0.15,30,1,0,0
2024-05-01,Sangareddy,R&D,13.8882,143,3,0,0
2024-05-01,Siddipet,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.95,10,0,1,0
2024-05-01,Siddipet,Food Processing,45.388,271,4,2,0
2024-05-01,Siddipet,Pharmaceuticals and Chemicals,29.0,1,1,0,0
2024-05-01,Suryapet,Food Processing,4.15,30,0,1,0
2024-05-01,Suryapet,Pharmaceuticals and Chemicals,1.4501,5,0,0,1
2024-05-01,Vikarabad,Food Processing,0.4866,12,1,1,1
2024-05-01,Warangal,Engineering,0.25,15,0,1,0
2024-05-01,Warangal,Food Processing,1.5,12,0,1,0
2024-05-01,Warangal,Wood and Leather,0.082,5,0,1,0
2024-05-01,Yadadri Bhuvanagiri,Engineering,4.9879999999999995,50,4,2,1
2024-05-01,Yadadri Bhuvanagiri,Food Processing,24.7505,17,3,0,0
2024-05-01,Yadadri Bhuvanagiri,Others,0.1603,3,0,1,0
2024-05-01,Yadadri Bhuvanagiri,Plastic and Rubber,10.2256,53,3,2,0
2024-06-01,Bhadradri Kothagudem,Food Processing,4.6097,6,1,0,0
2024-06-01,Bhadradri Kothagudem,Paper and Printing,6.75,14,1,0,0
2024-06-01,Hanumakonda,Pharmaceuticals and Chemicals,0.6,18,0,2,0
2024-06-01,Jagtial,Food Processing,5.65,130,0,5,0
2024-06-01,Jangaon,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.06,4,0,1,0
2024-06-01,Jangaon,Food Processing,2.173,6,1,1,0
2024-06-01,Jayashankar Bhupalpally,Others,0.245,12,1,0,0
2024-06-01,Jogulamba Gadwal,Food Processing,0.7837,12,0,1,0
2024-06-01,Jogulamba Gadwal,Plastic and Rubber,0.55,12,1,0,0
2024-06-01,Kamareddy,Engineering,0.98,9,0,3,0
2024-06-01,Kamareddy,Food Processing,1.08,19,1,1,0
2024-06-01,Karimnagar,Agro based incl Cold Storages,0.25,15,0,1,0
2024-06-01,Karimnagar,Engineering,0.25,5,1,0,0
2024-06-01,Karimnagar,Food Processing,4.33,35,1,5,0
2024-06-01,Karimnagar,Granite and Stone Crushing,0.5,30,0,2,0
2024-06-01,Karimnagar,Others,0.1,7,0,1,0
2024-06-01,Karimnagar,Pharmaceuticals and Chemicals,0.25,10,0,1,0
2024-06-01,Khammam,Agro based incl Cold Storages,0.0637,3,1,0,0
2024-06-01,Khammam,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.125,6,0,0,1
2024-06-01,Khammam,Engineering,0.0764,2,0,1,0
2024-06-01,Khammam,Food Processing,4.267,33,1,0,0
2024-06-01,Khammam,Others,0.215,5,1,0,0
2024-06-01,Mahabubabad,Food Processing,0.75,5,1,0,0
2024-06-01,Mahabubabad,Granite and Stone Crushing,0.05,19,0,1,0
2024-06-01,Mahabubnagar,Agro based incl Cold Storages,0.98,10,1,0,0
2024-06-01,Mahabubnagar,Engineering,0.19,10,0,1,0
2024-06-01,Mahabubnagar,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.71,10,0,1,0
2024-06-01,Mahabubnagar,Food Processing,0.54,20,0,2,0
2024-06-01,Mahabubnagar,Granite and Stone Crushing,0.25,10,1,0,0
2024-06-01,Mahabubnagar,Pharmaceuticals and Chemicals,0.45,10,0,1,0
2024-06-01,Mahabubnagar,Plastic and Rubber,1.66,8,1,0,0
2024-06-01,Medak,Agro based incl Cold Storages,4.65,10,1,0,0
2024-06-01,Medak,Engineering,3.0213,40,2,0,1
2024-06-01,Medak,Food Processing,7.15,50,2,0,0
2024-06-01,Medak,Plastic and Rubber,14.2945,60,1,1,0
2024-06-01,Medak,R&D,0.45,16,2,0,0
2024-06-01,Medchal-Malkajgiri,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.25,20,3,0,0
2024-06-01,Medchal-Malkajgiri,Electrical and Electronic Products,0.5,8,2,0,0
2024-06-01,Medchal-Malkajgiri,Engineering,2.723,64,7,1,0
2024-06-01,Medchal-Malkajgiri,Food Processing,3.59,60,3,0,0
2024-06-01,Medchal-Malkajgiri,Others,4.88,59,1,0,0
2024-06-01,Medchal-Malkajgiri,Paper and Printing,7.251799999999999,173,4,0,2
2024-06-01,Medchal-Malkajgiri,Pharmaceuticals and Chemicals,5.5432999999999995,31,2,1,0
2024-06-01,Medchal-Malkajgiri,Plastic and Rubber,1.03,130,2,1,2
2024-06-01,Medchal-Malkajgiri,R&D,42.84,65,3,0,0
2024-06-01,Nagarkurnool,Agro based incl Cold Storages,1.22,10,1,0,0
2024-06-01,Nalgonda,Engineering,0.21949999999999997,4,0,2,0
2024-06-01,Nalgonda,Food Processing,4.7883000000000004,15,1,1,0
2024-06-01,Nalgonda,Pharmaceuticals and Chemicals,16.0,120,1,0,0
2024-06-01,Narayanpet,Food Processing,0.75,12,0,1,0
2024-06-01,Nirmal,Food Processing,3.0,50,1,0,0
2024-06-01,Nizamabad,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2,5,0,1,0
2024-06-01,Nizamabad,Food Processing,2.95,49,2,4,1
2024-06-01,Nizamabad,Plastic and Rubber,0.44,20,0,3,0
2024-06-01,Nizamabad,Wood and Leather,0.1,5,0,1,0
2024-06-01,Peddapalli,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.11,6,0,1,0
2024-06-01,Peddapalli,Engineering,0.26,6,1,1,0
2024-06-01,Peddapalli,Food Processing,20.0,100,1,0,0
2024-06-01,Rajanna Sircilla,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.23,8,0,1,0
2024-06-01,Rajanna Sircilla,Food Processing,0.97,25,0,2,1
2024-06-01,Ranga Reddy,Automobile,2.5,90,1,0,0
2024-06-01,Ranga Reddy,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.38,10,0,1,0
2024-06-01,Ranga Reddy,Electrical and Electronic Products,294.613,920,1,1,0
2024-06-01,Ranga Reddy,Engineering,22.313,79,5,0,0
2024-06-01,Ranga Reddy,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.4,15,1,0,0
2024-06-01,Ranga Reddy,Food Processing,8.04,201,4,0,0
2024-06-01,Ranga Reddy,Industrial Parks and IT Buildings,1950.0,212,3,0,0
2024-06-01,Ranga Reddy,Others,212.363,346,4,0,0
2024-06-01,Ranga Reddy,Pharmaceuticals and Chemicals,72.13860000000001,75,3,0,1
2024-06-01,Ranga Reddy,R&D,85.72,250,2,0,0
2024-06-01,Sangareddy,Electrical and Electronic Products,2.75,60,1,0,0
2024-06-01,Sangareddy,Engineering,9.6878,159,9,2,0
2024-06-01,Sangareddy,Food Processing,3.48,35,2,0,0
2024-06-01,Sangareddy,Granite and Stone Crushing,1.5,20,1,0,0
2024-06-01,Sangareddy,Others,9.4673,177,2,0,0
2024-06-01,Sangareddy,Paper and Printing,1.2128,15,1,0,0
2024-06-01,Sangareddy,Pharmaceuticals and Chemicals,2.4439,31,3,0,0
2024-06-01,Sangareddy,Plastic and Rubber,5.0679,50,2,0,0
2024-06-01,Sangareddy,Wood and Leather,0.076,4,1,0,0
2024-06-01,Siddipet,Agro based incl Cold Storages,0.95,25,1,0,0
2024-06-01,Siddipet,Food Processing,2.4,40,2,2,0
2024-06-01,Siddipet,Others,1.02,22,1,1,0
2024-06-01,Siddipet,Paper and Printing,2.718,9,1,0,0
2024-06-01,Siddipet,Pharmaceuticals and Chemicals,12.2251,62,0,1,0
2024-06-01,Siddipet,Plastic and Rubber,4.268,18,1,1,0
2024-06-01,Suryapet,Electrical and Electronic Products,14.28,150,0,1,0
2024-06-01,Suryapet,Pharmaceuticals and Chemicals,16.3068,100,1,0,0
2024-06-01,Vikarabad,Food Processing,0.225,10,0,4,1
2024-06-01,Vikarabad,Granite and Stone Crushing,0.2,4,1,0,0
2024-06-01,Wanaparthy,Food Processing,0.975,10,0,1,0
2024-06-01,Warangal,Food Processing,1.9,13,0,2,0
2024-06-01,Yadadri Bhuvanagiri,Engineering,6.9454,59,5,2,0
2024-06-01,Yadadri Bhuvanagiri,Food Processing,1.0,45,3,0,0
2024-06-01,Yadadri Bhuvanagiri,Others,5.37,215,2,0,0
2024-06-01,Yadadri Bhuvanagiri,Pharmaceuticals and Chemicals,11.185099999999998,95,3,2,0
2024-07-01,Bhadradri Kothagudem,Beverages,0.68,4,0,1,0
2024-07-01,Bhadradri Kothagudem,Engineering,0.01,1,1,0,0
2024-07-01,Bhadradri Kothagudem,Food Processing,0.04,1,1,0,0
2024-07-01,Bhadradri Kothagudem,Granite and Stone Crushing,0.232,6,0,0,1
2024-07-01,Bhadradri Kothagudem,Others,0.45,7,1,0,0
2024-07-01,Hanumakonda,Food Processing,0.07,2,0,1,0
2024-07-01,Jagtial,Engineering,0.1,2,0,1,0
2024-07-01,Jagtial,Food Processing,0.20500000000000002,3,2,0,0
2024-07-01,Jangaon,Food Processing,0.7,9,1,0,0
2024-07-01,Kamareddy,Food Processing,0.14,5,0,1,0
2024-07-01,Kamareddy,Granite and Stone Crushing,0.5,10,0,1,0
2024-07-01,Kamareddy,Wood and Leather,0.09,3,0,1,0
2024-07-01,Karimnagar,Agro based incl Cold Storages,0.25,15,0,1,0
2024-07-01,Karimnagar,Food Processing,0.11,2,0,1,0
2024-07-01,Khammam,Others,1.3433,8,1,0,0
2024-07-01,Mahabubabad,Food Processing,0.83,9,1,0,0
2024-07-01,Mahabubnagar,Pharmaceuticals and Chemicals,130.0,350,1,0,0
2024-07-01,Mahabubnagar,R&D,15.0,50,1,0,0
2024-07-01,Mancherial,Food Processing,0.49,17,0,1,1
2024-07-01,Mancherial,Others,1.05,25,0,1,0
2024-07-01,Medak,Food Processing,3.0,10,1,0,0
2024-07-01,Medak,Granite and Stone Crushing,2.5,9,1,0,0
2024-07-01,Medak,R&D,0.2,10,1,0,0
2024-07-01,Medchal-Malkajgiri,Agro based incl Cold Storages,0.25,4,1,0,0
2024-07-01,Medchal-Malkajgiri,"Cement, Cement & Concrete Products, Fly Ash Bricks",8.0652,15,1,0,0
2024-07-01,Medchal-Malkajgiri,Electrical and Electronic Products,0.15,20,1,0,0
2024-07-01,Medchal-Malkajgiri,Engineering,13.5096,122,7,1,0
2024-07-01,Medchal-Malkajgiri,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.25,5,1,0,0
2024-07-01,Medchal-Malkajgiri,Food Processing,0.55,24,1,1,0
2024-07-01,Medchal-Malkajgiri,Others,0.9051,20,3,0,0
2024-07-01,Medchal-Malkajgiri,Paper and Printing,0.25,5,1,0,0
2024-07-01,Medchal-Malkajgiri,Pharmaceuticals and Chemicals,0.7,10,2,0,0
2024-07-01,Medchal-Malkajgiri,Plastic and Rubber,2.65,45,2,0,0
2024-07-01,Medchal-Malkajgiri,R&D,1.15,15,3,0,0
2024-07-01,Medchal-Malkajgiri,Wood and Leather,0.14,9,1,0,0
2024-07-01,Nagarkurnool,Food Processing,0.71,10,1,0,0
2024-07-01,Nalgonda,Food Processing,2.7833,11,1,1,0
2024-07-01,Nirmal,Food Processing,0.1,2,0,0,1
2024-07-01,Nizamabad,Engineering,0.1,5,0,1,0
2024-07-01,Nizamabad,Food Processing,0.25,10,0,1,0
2024-07-01,Rajanna Sircilla,Food Processing,0.98,15,0,1,0
2024-07-01,Ranga Reddy,Beverages,1.4173,30,2,0,0
2024-07-01,Ranga Reddy,Electrical and Electronic Products,0.95,180,1,0,0
2024-07-01,Ranga Reddy,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.5,20,1,0,0
2024-07-01,Ranga Reddy,Food Processing,5.63,23,1,1,0
2024-07-01,Ranga Reddy,Pharmaceuticals and Chemicals,1.07,37,2,1,0
2024-07-01,Sangareddy,Electrical and Electronic Products,3.1188,27,1,0,0
2024-07-01,Sangareddy,Engineering,1.0105,16,2,1,0
2024-07-01,Sangareddy,Food Processing,11.91,115,3,1,0
2024-07-01,Sangareddy,Granite and Stone Crushing,2.0,15,1,0,0
2024-07-01,Sangareddy,Others,0.6014,9,1,0,0
2024-07-01,Sangareddy,Pharmaceuticals and Chemicals,4.24,160,2,1,0
2024-07-01,Sangareddy,Plastic and Rubber,0.22,11,2,1,0
2024-07-01,Sangareddy,R&D,4.4208,30,1,0,0
2024-07-01,Sangareddy,Wood and Leather,2.1353999999999997,45,0,2,0
2024-07-01,Siddipet,Pharmaceuticals and Chemicals,8.12,30,1,0,0
2024-07-01,Siddipet,Wood and Leather,0.1,50,1,0,0
2024-07-01,Suryapet,Food Processing,4.35,30,0,0,1
2024-07-01,Suryapet,Plastic and Rubber,0.3,5,0,0,1
2024-07-01,Vikarabad,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,6,0,0,1
2024-07-01,Vikarabad,Food Processing,0.315,10,0,2,1
2024-07-01,Vikarabad,Others,0.5,7,0,1,0
2024-07-01,Wanaparthy,Granite and Stone Crushing,1.5,14,0,1,0
2024-07-01,Warangal,Food Processing,0.08,4,0,1,0
2024-07-01,Yadadri Bhuvanagiri,Engineering,9.382,55,5,0,0
2024-07-01,Yadadri Bhuvanagiri,Food Processing,2.0,20,2,0,0
2024-07-01,Yadadri Bhuvanagiri,R&D,1.63,20,1,0,0
2024-08-01,Adilabad,Food Processing,0.09,2,0,0,1
2024-08-01,Adilabad,Granite and Stone Crushing,0.36750000000000005,16,0,0,2
2024-08-01,Bhadradri Kothagudem,Agro based incl Cold Storages,7.0395,8,0,0,1
2024-08-01,Hanumakonda,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.87,20,1,0,0
2024-08-01,Hanumakonda,Food Processing,0.3,9,0,1,0
2024-08-01,Hyderabad,Engineering,6.5,100,1,0,0
2024-08-01,Jagtial,Beverages,0.061,2,0,1,0
2024-08-01,Jagtial,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.09,1,0,1,0
2024-08-01,Jagtial,Engineering,0.212,6,0,3,0
2024-08-01,Jagtial,Food Processing,9.3508,95,2,1,0
2024-08-01,Jangaon,Food Processing,0.35,9,1,0,0
2024-08-01,Jayashankar Bhupalpally,Wood and Leather,0.55,8,0,1,0
2024-08-01,Jogulamba Gadwal,Food Processing,0.96,12,0,1,0
2024-08-01,Kamareddy,Beverages,0.035,1,1,0,0
2024-08-01,Kamareddy,Food Processing,0.22,10,1,0,0
2024-08-01,Kamareddy,Granite and Stone Crushing,0.9,5,0,1,0
2024-08-01,Kamareddy,Wood and Leather,0.35,5,0,1,0
2024-08-01,Karimnagar,Food Processing,1.1,30,0,3,0
2024-08-01,Karimnagar,Granite and Stone Crushing,1.2,15,0,1,0
2024-08-01,Karimnagar,Others,0.2,3,1,0,0
2024-08-01,Karimnagar,Plastic and Rubber,0.16,5,0,1,0
2024-08-01,Karimnagar,Textiles,0.05,4,0,1,0
2024-08-01,Khammam,Food Processing,0.12,2,1,0,0
2024-08-01,Khammam,Others,0.8184,9,1,0,0
2024-08-01,Khammam,Plastic and Rubber,0.24,6,1,0,0
2024-08-01,Mahabubabad,Food Processing,0.7,9,0,0,1
2024-08-01,Mahabubabad,Granite and Stone Crushing,1.385,10,0,1,0
2024-08-01,Mahabubnagar,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.2,15,0,0,1
2024-08-01,Mahabubnagar,Paper and Printing,41.26,55,1,0,0
2024-08-01,Mahabubnagar,Pharmaceuticals and Chemicals,1.5721,10,1,0,0
2024-08-01,Mahabubnagar,R&D,4.2264,50,1,0,0
2024-08-01,Mancherial,Beverages,0.25,9,0,1,0
2024-08-01,Mancherial,Food Processing,0.95,8,1,0,0
2024-08-01,Medak,Electrical and Electronic Products,1.1537,5,0,1,0
2024-08-01,Medak,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.25,25,1,0,0
2024-08-01,Medak,Food Processing,1.16,30,2,0,0
2024-08-01,Medak,Others,0.24,15,1,0,0
2024-08-01,Medak,R&D,0.16999999999999998,20,2,0,0
2024-08-01,Medak,Textiles,1.0,12,1,0,0
2024-08-01,Medchal-Malkajgiri,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.5,10,1,0,0
2024-08-01,Medchal-Malkajgiri,Engineering,98.9977,238,12,1,0
2024-08-01,Medchal-Malkajgiri,Food Processing,0.771,10,1,0,0
2024-08-01,Medchal-Malkajgiri,Granite and Stone Crushing,0.49,33,2,0,0
2024-08-01,Medchal-Malkajgiri,Pharmaceuticals and Chemicals,96.7966,120,5,0,0
2024-08-01,Medchal-Malkajgiri,Plastic and Rubber,2.8,13,2,0,0
2024-08-01,Medchal-Malkajgiri,R&D,7.220000000000001,15,2,1,0
2024-08-01,Medchal-Malkajgiri,Wood and Leather,0.25,4,1,0,0
2024-08-01,Nagarkurnool,Engineering,0.247,12,1,0,0
2024-08-01,Nagarkurnool,Food Processing,1.8,15,1,0,0
2024-08-01,Nalgonda,Agro based incl Cold Storages,1.15,4,1,0,0
2024-08-01,Nalgonda,Engineering,1.3711,10,1,0,0
2024-08-01,Nalgonda,Food Processing,22.255699999999997,134,6,0,0
2024-08-01,Nalgonda,Granite and Stone Crushing,1.005,40,2,0,0
2024-08-01,Nalgonda,Wood and Leather,0.2,6,0,1,0
2024-08-01,Narayanpet,Food Processing,0.9285,10,0,1,0
2024-08-01,Nirmal,Food Processing,1.75,10,1,0,0
2024-08-01,Nirmal,Wood and Leather,0.8606,10,0,1,0
2024-08-01,Nizamabad,Agro based incl Cold Storages,15.75,55,11,0,0
2024-08-01,Nizamabad,Engineering,0.1,5,0,0,1
2024-08-01,Nizamabad,Food Processing,1.5499999999999998,20,0,3,0
2024-08-01,Nizamabad,Others,0.43000000000000005,15,1,1,0
2024-08-01,Nizamabad,Wood and Leather,0.75,10,0,2,0
2024-08-01,Peddapalli,Beverages,0.068,2,0,1,0
2024-08-01,Peddapalli,Pharmaceuticals and Chemicals,0.012,30,1,0,0
2024-08-01,Rajanna Sircilla,Granite and Stone Crushing,0.25,20,0,1,0
2024-08-01,Ranga Reddy,Agro based incl Cold Storages,0.41,8,0,1,0
2024-08-01,Ranga Reddy,Beverages,4.66,30,1,0,0
2024-08-01,Ranga Reddy,Electrical and Electronic Products,219.68,790,2,0,0
2024-08-01,Ranga Reddy,Engineering,6.779999999999999,104,3,0,0
2024-08-01,Ranga Reddy,Food Processing,3.8,17,2,0,0
2024-08-01,Ranga Reddy,Granite and Stone Crushing,10.25,11,1,1,0
2024-08-01,Ranga Reddy,Pharmaceuticals and Chemicals,3.7,80,1,1,0
2024-08-01,Ranga Reddy,Plastic and Rubber,6.7522,31,1,1,1
2024-08-01,Ranga Reddy,Wood and Leather,9.3535,60,1,0,0
2024-08-01,Sangareddy,Automobile,61.28,310,2,0,0
2024-08-01,Sangareddy,Electrical and Electronic Products,6.22,30,1,0,0
2024-08-01,Sangareddy,Engineering,17.4974,215,6,2,0
2024-08-01,Sangareddy,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",1.62,10,1,0,0
2024-08-01,Sangareddy,Food Processing,0.8,5,1,0,0
2024-08-01,Sangareddy,Granite and Stone Crushing,0.95,6,0,1,0
2024-08-01,Sangareddy,Paper and Printing,0.9887,10,1,0,0
2024-08-01,Sangareddy,Pharmaceuticals and Chemicals,8.9578,1,1,0,0
2024-08-01,Sangareddy,Plastic and Rubber,0.16,10,1,1,0
2024-08-01,Sangareddy,R&D,6.1582,1,1,0,0
2024-08-01,Siddipet,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.125,9,0,0,1
2024-08-01,Siddipet,Engineering,2.4192,60,1,0,0
2024-08-01,Siddipet,Food Processing,3.2,35,2,0,0
2024-08-01,Siddipet,Others,2.4488,15,1,0,0
2024-08-01,Siddipet,Paper and Printing,3.7031,9,1,0,0
2024-08-01,Siddipet,Pharmaceuticals and Chemicals,30.9714,125,1,0,0
2024-08-01,Siddipet,Wood and Leather,0.118,10,1,0,0
2024-08-01,Suryapet,Food Processing,4.0,34,2,1,0
2024-08-01,Vikarabad,Engineering,1.0358,10,0,1,0
2024-08-01,Vikarabad,Food Processing,0.07,6,0,2,0
2024-08-01,Vikarabad,Granite and Stone Crushing,0.5,9,2,0,0
2024-08-01,Vikarabad,Plastic and Rubber,0.2,10,0,1,0
2024-08-01,Wanaparthy,Food Processing,3.1900000000000004,40,2,0,0
2024-08-01,Warangal,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.13,1,0,1,0
2024-08-01,Warangal,Engineering,0.99,15,0,1,0
2024-08-01,Warangal,Wood and Leather,0.1,3,0,1,0
2024-08-01,Yadadri Bhuvanagiri,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.6108,4,1,0,0
2024-08-01,Yadadri Bhuvanagiri,Engineering,7.9068,45,2,4,0
2024-08-01,Yadadri Bhuvanagiri,Food Processing,31.3471,118,2,2,0
2024-08-01,Yadadri Bhuvanagiri,Paper and Printing,0.25,8,1,0,0
2024-09-01,Adilabad,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.13,5,0,1,0
2024-09-01,Hanumakonda,Food Processing,0.76,12,1,0,0
2024-09-01,Hanumakonda,Plastic and Rubber,1.1489,9,0,1,0
2024-09-01,Hanumakonda,Wood and Leather,0.15,9,0,1,0
2024-09-01,Hyderabad,Engineering,1.8239,200,2,0,0
2024-09-01,Jagtial,Food Processing,0.345,16,0,3,0
2024-09-01,Jangaon,Food Processing,0.36,9,1,0,0
2024-09-01,Jayashankar Bhupalpally,Food Processing,1.0,15,0,1,0
2024-09-01,Jayashankar Bhupalpally,Others,4.0,15,1,0,0
2024-09-01,Jogulamba Gadwal,Others,0.3752,6,0,0,1
2024-09-01,Jogulamba Gadwal,Textiles,0.2,10,1,0,0
2024-09-01,Kamareddy,Food Processing,6.279,35,2,1,0
2024-09-01,Karimnagar,Agro based incl Cold Storages,0.25,8,0,0,1
2024-09-01,Karimnagar,Granite and Stone Crushing,1.3,15,1,0,0
2024-09-01,Khammam,Agro based incl Cold Storages,0.7269,5,0,1,0
2024-09-01,Khammam,Engineering,0.2418,4,0,1,0
2024-09-01,Khammam,Others,1.02,20,1,0,0
2024-09-01,Mahabubabad,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.3715000000000002,30,1,1,0
2024-09-01,Mahabubabad,Food Processing,0.91,9,0,1,0
2024-09-01,Mahabubnagar,Food Processing,1.13,15,0,0,1
2024-09-01,Mahabubnagar,Granite and Stone Crushing,0.7,15,1,0,0
2024-09-01,Mahabubnagar,Others,3.3709,10,1,0,0
2024-09-01,Mancherial,Food Processing,0.25,9,0,0,1
2024-09-01,Mancherial,Solar and Other Renewable Energy,24.561999999999998,25,2,0,0
2024-09-01,Medak,Engineering,0.55,10,0,1,0
2024-09-01,Medak,Others,1.02,75,1,0,0
2024-09-01,Medak,Pharmaceuticals and Chemicals,51.3,50,1,0,0
2024-09-01,Medchal-Malkajgiri,Agro based incl Cold Storages,0.4515,5,0,1,0
2024-09-01,Medchal-Malkajgiri,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,5,1,0,0
2024-09-01,Medchal-Malkajgiri,Engineering,23.9988,146,8,2,1
2024-09-01,Medchal-Malkajgiri,Food Processing,0.24,200,1,0,0
2024-09-01,Medchal-Malkajgiri,Paper and Printing,0.74,25,3,0,0
2024-09-01,Medchal-Malkajgiri,Pharmaceuticals and Chemicals,7.6074,109,7,0,0
2024-09-01,Medchal-Malkajgiri,Plastic and Rubber,1.068,18,4,0,0
2024-09-01,Medchal-Malkajgiri,R&D,4.5,5,1,0,0
2024-09-01,Medchal-Malkajgiri,Textiles,0.95,30,1,0,0
2024-09-01,Nagarkurnool,Food Processing,0.35,10,1,0,0
2024-09-01,Nagarkurnool,Granite and Stone Crushing,1.6,14,1,0,0
2024-09-01,Nalgonda,Food Processing,48.3793,227,4,0,0
2024-09-01,Nalgonda,Paper and Printing,1.48,5,1,0,0
2024-09-01,Nirmal,Food Processing,1.54,22,0,2,0
2024-09-01,Nirmal,Others,0.25,20,1,0,0
2024-09-01,Nizamabad,Engineering,0.1,3,0,1,0
2024-09-01,Nizamabad,Food Processing,2.65,18,1,1,0
2024-09-01,Rajanna Sircilla,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2,6,0,1,0
2024-09-01,Rajanna Sircilla,Food Processing,0.1,3,1,0,0
2024-09-01,Ranga Reddy,Automobile,403.0,1782,1,0,0
2024-09-01,Ranga Reddy,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.24,10,1,0,0
2024-09-01,Ranga Reddy,Engineering,2.0283,10,1,0,0
2024-09-01,Ranga Reddy,Food Processing,4.35,13,2,0,0
2024-09-01,Ranga Reddy,Others,143.01,35,2,0,0
2024-09-01,Ranga Reddy,Pharmaceuticals and Chemicals,0.95,20,1,0,0
2024-09-01,Ranga Reddy,Wood and Leather,0.25,15,0,1,0
2024-09-01,Sangareddy,"Cement, Cement & Concrete Products, Fly Ash Bricks",4.5,20,1,0,0
2024-09-01,Sangareddy,Electrical and Electronic Products,0.245,10,1,0,0
2024-09-01,Sangareddy,Engineering,2.1441,15,0,1,0
2024-09-01,Sangareddy,Food Processing,1.835,16,2,1,0
2024-09-01,Sangareddy,Others,3.3750999999999998,21,1,1,0
2024-09-01,Sangareddy,Pharmaceuticals and Chemicals,18.623,46,3,1,0
2024-09-01,Sangareddy,Plastic and Rubber,2.1545,10,1,0,0
2024-09-01,Sangareddy,Textiles,4.17,25,0,1,0
2024-09-01,Siddipet,Food Processing,3.8014,40,1,1,0
2024-09-01,Siddipet,Others,0.2,10,0,1,0
2024-09-01,Suryapet,Food Processing,2.25,25,0,1,0
2024-09-01,Suryapet,Granite and Stone Crushing,1.5,20,1,0,0
2024-09-01,Vikarabad,Food Processing,0.27349999999999997,14,0,2,1
2024-09-01,Wanaparthy,Food Processing,4.6,13,2,0,0
2024-09-01,Warangal,Beverages,0.2,2,0,1,0
2024-09-01,Yadadri Bhuvanagiri,Engineering,0.2471,5,1,0,0
2024-09-01,Yadadri Bhuvanagiri,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.24,20,0,0,1
2024-09-01,Yadadri Bhuvanagiri,Others,1.9255,16,1,0,0
2024-09-01,Yadadri Bhuvanagiri,Paper and Printing,0.15,10,1,0,0
