Month,Dist_Name,Documents_Registered_Cnt,Documents_Registered_Rev,Estamps_Challans_Cnt,Estamps_Challans_Rev,Slot_Booking_Cnt
2021-07-01,Narayanpet,834,22507198,915,12356449,0
2021-07-01,Nirmal,1181,18777018,1279,20041816,28
2021-07-01,Nizamabad,4979,109687322,5839,113775408,2309
2021-07-01,Peddapalli,1771,46881606,2002,47390191,781
2021-07-01,Rajanna Sircilla,1837,25197803,1846,25639313,37
2021-07-01,Ranga Reddy,25965,3702422339,28135,3912082631,1574
2021-07-01,Sangareddy,6496,590248802,7688,668815328,1485
2021-07-01,Siddipet,3780,59350115,3810,61291921,39
2021-07-01,Suryapet,3969,80718337,4042,76322991,525
2021-07-01,Vikarabad,1524,32843979,1646,32820156,2
2021-07-01,Wanaparthy,1805,23088238,1913,22886646,1
2021-07-01,Warangal,773,15157231,861,15276247,19
2021-07-01,Yadadri Bhuvanagiri,6733,147871036,7041,150448956,14
2021-08-01,Adilabad,847,25608861,1014,28090487,114
2021-08-01,Bhadradri Kothagudem,955,22741421,984,21271566,0
2021-08-01,Hanumakonda,4090,202169425,4613,209279113,1577
2021-08-01,Hyderabad,4890,934405550,5266,882327191,30
2021-08-01,Jagtial,1440,39375784,1510,38376257,1
2021-08-01,Jangaon,861,19007378,894,18586944,15
2021-08-01,Jogulamba Gadwal,1218,19959853,1269,20241078,0
2021-08-01,Kamareddy,1697,35489556,1827,34963355,31
2021-08-01,Karimnagar,2717,97171177,2884,102690146,1
2021-08-01,Khammam,4162,163737361,4307,161366554,1359
2021-08-01,Komaram Bheem Asifabad,152,3689413,145,3539843,0
2021-08-01,Mahabubabad,1419,29554141,1431,29128733,1
2021-08-01,Mahabubnagar,2411,66454883,2548,67040597,7
2021-08-01,Mancherial,1840,35877229,2068,34150458,775
2021-08-01,Medak,696,26867814,721,26172990,6
2021-08-01,Medchal-Malkajgiri,12403,1492750152,13487,1516534407,854
2021-08-01,Mulugu,481,12810142,595,14457244,5
2021-08-01,Nagarkurnool,1879,32000265,1982,31374981,0
2021-08-01,Nalgonda,4721,136671501,4820,127952309,0
2021-08-01,Narayanpet,603,12875545,644,13511899,0
2021-08-01,Nirmal,918,18067136,946,18329133,9
2021-08-01,Nizamabad,4356,117415214,4758,118814225,1795
2021-08-01,Peddapalli,1252,49098127,1297,48473037,638
2021-08-01,Rajanna Sircilla,1468,29893907,1461,29608047,0
2021-08-01,Ranga Reddy,18465,2571595770,20042,2680426002,206
2021-08-01,Sangareddy,5741,651691746,5845,575969565,1366
2021-08-01,Siddipet,2618,46892825,2579,45848925,1
2021-08-01,Suryapet,3061,80529989,3149,78220990,5
2021-08-01,Vikarabad,1334,34284292,1898,55454411,2
2021-08-01,Wanaparthy,1314,23947508,1406,24354095,0
2021-08-01,Warangal,743,17734120,795,17942328,3
2021-08-01,Yadadri Bhuvanagiri,4831,163372028,5179,165699671,7
2021-10-01,Adilabad,1297,53133516,1351,53889596,2
2021-10-01,Bhadradri Kothagudem,724,22282163,892,24861508,0
2021-10-01,Hanumakonda,3492,214491909,3760,211963276,1653
2021-10-01,Hyderabad,4802,1067410975,5429,1089718097,14
2021-10-01,Jagtial,1463,49752658,1493,51568617,2
2021-10-01,Jangaon,910,22237418,973,20877348,18
2021-10-01,Jogulamba Gadwal,1397,24786547,1439,24145791,0
2021-10-01,Kamareddy,1587,35143474,1620,36337889,29
2021-10-01,Karimnagar,2815,110778010,2818,106623255,0
2021-10-01,Khammam,4063,160562243,3964,148888680,1475
2021-10-01,Komaram Bheem Asifabad,129,9019730,146,5409305,0
2021-10-01,Mahabubabad,986,21226242,943,18441385,12
2021-10-01,Mahabubnagar,2700,79052206,2816,82062938,1
2021-10-01,Mancherial,944,31341444,1084,36975415,588
2021-10-01,Medak,811,26544033,859,29513478,0
2021-10-01,Medchal-Malkajgiri,13212,1678856481,13894,1642644403,196
2021-10-01,Mulugu,750,15757687,757,14385239,2
2021-10-01,Nagarkurnool,1999,42083801,2135,39644136,0
2021-10-01,Nalgonda,4500,119963039,4525,115813911,0
2021-10-01,Narayanpet,695,30798357,744,31681987,0
2021-10-01,Nirmal,1855,37090378,1822,34275814,3
2021-10-01,Nizamabad,4199,124524036,4368,130966758,1465
2021-10-01,Peddapalli,1091,43566119,1172,41833639,662
2021-10-01,Rajanna Sircilla,1188,21876822,1217,22346034,0
2021-10-01,Ranga Reddy,19561,2689013140,20785,2695026933,44
2021-10-01,Sangareddy,5494,573226514,5800,582851656,1399
2021-10-01,Siddipet,2780,52619514,3016,56222908,5
2021-10-01,Suryapet,2427,72909289,2589,70342678,1
2021-10-01,Vikarabad,1393,39568722,1273,32828538,0
2021-10-01,Wanaparthy,1382,27753248,1416,27559323,0
2021-10-01,Warangal,725,15529770,725,15400161,9
2021-10-01,Yadadri Bhuvanagiri,4395,166735167,4650,167608146,3
2021-11-01,Adilabad,1038,27833366,1123,31049706,1
2021-11-01,Bhadradri Kothagudem,998,24688113,961,27893170,0
2021-11-01,Hanumakonda,3144,174374187,3511,180127540,1853
2021-11-01,Hyderabad,5114,1067020226,5672,1104141226,18
2021-11-01,Jagtial,1270,36626576,1354,36884199,3
2021-11-01,Jangaon,838,16587508,916,17645342,20
2021-11-01,Jogulamba Gadwal,1329,21440970,1364,21543338,0
2021-11-01,Kamareddy,1532,34130107,1595,30866530,32
2021-11-01,Karimnagar,2386,100625337,2522,100137870,2
2021-11-01,Khammam,3540,158338406,3749,156684882,1521
2021-11-01,Komaram Bheem Asifabad,180,4439625,195,4769335,0
2021-11-01,Mahabubabad,620,16547173,754,18720698,498
2021-11-01,Mahabubnagar,2527,79043084,2610,76616047,0
2021-11-01,Mancherial,1341,52011274,1394,49958633,624
2021-11-01,Medak,827,26198223,883,68482520,0
2021-11-01,Medchal-Malkajgiri,14532,2115731374,15485,2101100602,84
2021-11-01,Mulugu,525,9295369,574,9714305,1
2021-11-01,Nagarkurnool,2210,31996967,2193,38927199,0
2021-11-01,Nalgonda,3837,104360769,3914,104877460,1
2021-11-01,Narayanpet,735,13091576,746,12507056,0
2021-11-01,Nirmal,1240,26276603,1396,27483419,0
2021-11-01,Nizamabad,4057,118192065,4335,113029788,1555
2021-11-01,Peddapalli,975,43242775,1005,45667490,575
2021-11-01,Rajanna Sircilla,1121,21606293,1144,21402553,1
2021-11-01,Ranga Reddy,20712,3508006943,21708,3451237270,53
2021-11-01,Sangareddy,5666,671048962,6226,698017526,1758
2021-11-01,Siddipet,3140,66192075,3125,64726460,0
2021-11-01,Suryapet,2256,65486984,2403,66807701,0
2021-11-01,Vikarabad,1271,35073808,1203,34889988,0
2021-11-01,Wanaparthy,1287,27596461,1316,26624927,0
2021-11-01,Warangal,541,12005752,560,12146441,14
2021-11-01,Yadadri Bhuvanagiri,5347,219058139,5548,164236595,1
2021-12-01,Adilabad,1485,40220723,1535,38525942,1
2021-12-01,Bhadradri Kothagudem,698,30121238,762,31991198,2
2021-12-01,Hanumakonda,4299,218032538,4732,216151574,1826
2021-12-01,Hyderabad,6405,1318851223,6892,1281279530,32
2021-12-01,Jagtial,1724,50518882,1707,48460675,1
2021-12-01,Jangaon,1169,27514562,1142,26379563,27
2021-12-01,Jogulamba Gadwal,1585,28565560,1670,28797342,0
2021-12-01,Kamareddy,1970,49249333,1984,48736391,26
2021-12-01,Karimnagar,3131,119363831,3305,125751257,5
2021-12-01,Khammam,3856,163622183,3971,164356449,1737
2021-12-01,Komaram Bheem Asifabad,277,9699955,255,9090440,0
2021-12-01,Mahabubabad,961,25713764,986,25846134,680
2021-12-01,Mahabubnagar,3192,103687749,3287,110176889,2
2021-12-01,Mancherial,1972,51517883,1947,51652128,273
2021-12-01,Medak,1101,104759473,1037,83598913,1
2021-12-01,Medchal-Malkajgiri,17138,2212551723,17652,2183038596,57
2021-12-01,Mulugu,1045,22083926,1046,21728281,4
2021-12-01,Nagarkurnool,3089,52192716,3219,47202507,0
2021-12-01,Nalgonda,4643,119571114,4683,121657487,0
2021-12-01,Narayanpet,837,31344341,857,31847116,0
2021-12-01,Nirmal,1873,40547506,1847,41350121,0
2021-12-01,Nizamabad,4755,131511775,4988,130736443,1982
2021-12-01,Peddapalli,1361,55446849,1379,53328909,693
2021-12-01,Rajanna Sircilla,1982,36218391,1954,37787786,0
2021-12-01,Ranga Reddy,23804,3615678359,24783,3637276396,28
2021-12-01,Sangareddy,7192,880575591,7596,849615176,1764
2021-12-01,Siddipet,4030,121626897,3939,115877153,0
2021-12-01,Suryapet,2895,80479329,3235,86968393,33
2021-12-01,Vikarabad,1699,48997569,1590,48179813,0
2021-12-01,Wanaparthy,1476,32867349,1493,33258428,0
2021-12-01,Warangal,648,15184534,707,16336369,7
2021-12-01,Yadadri Bhuvanagiri,5929,153961808,6095,153765224,1
2022-01-01,Adilabad,912,34039364,1106,42235839,0
2022-01-01,Bhadradri Kothagudem,1068,32400076,1314,31103873,1
2022-01-01,Hanumakonda,4562,232096344,5460,264045590,1988
2022-01-01,Hyderabad,6399,1441794229,7064,1505730143,38
2022-01-01,Jagtial,2003,66055855,2282,73044624,1
2022-01-01,Jangaon,1396,34236444,1753,44214497,11
2022-01-01,Jogulamba Gadwal,2215,41168334,2307,41604911,0
2022-01-01,Kamareddy,1915,40479027,2233,47730961,19
2022-01-01,Karimnagar,3637,145167467,3674,137772320,1
2022-01-01,Khammam,4395,194046973,5230,218422134,1607
2022-01-01,Komaram Bheem Asifabad,393,10153318,402,10057788,1
2022-01-01,Mahabubabad,1397,34297858,1837,39541151,595
2022-01-01,Mahabubnagar,3788,118531201,3941,129427844,0
2022-01-01,Mancherial,2648,67554192,2991,72899647,331
2022-01-01,Medak,945,33058649,1230,58770482,0
2022-01-01,Medchal-Malkajgiri,15706,2169471006,17268,2665104212,38
2022-01-01,Mulugu,1107,24526478,1159,24606912,5
2022-01-01,Nagarkurnool,2877,50275984,3197,55146270,0
2022-01-01,Nalgonda,4902,121215791,5928,153618985,1
2022-01-01,Narayanpet,1059,22639595,1166,25929441,0
2022-01-01,Nirmal,1819,42181883,1997,42101890,1
2022-01-01,Nizamabad,4977,140585453,5888,161862023,1723
2022-01-01,Peddapalli,1304,72953110,1390,75302675,606
2022-01-01,Rajanna Sircilla,1970,42329849,2241,47503534,0
2022-01-01,Ranga Reddy,24420,4073496212,27045,4294273078,62
2022-01-01,Sangareddy,6788,686612911,7613,747976314,1492
2022-01-01,Siddipet,3888,82190825,4578,105300788,0
2022-01-01,Suryapet,3327,93400275,3828,106625284,2
2022-01-01,Vikarabad,1896,50425061,2092,56742389,4
2022-01-01,Wanaparthy,2338,50976287,2465,52110450,7
2022-01-01,Warangal,1169,32057800,1182,29632083,18
2022-01-01,Yadadri Bhuvanagiri,7001,192510226,7652,200414542,5
2022-02-01,Adilabad,1012,36168146,994,29696344,0
2022-02-01,Bhadradri Kothagudem,956,22684755,1040,27266010,0
2022-02-01,Hanumakonda,4261,237596797,4122,201110125,1527
2022-02-01,Hyderabad,4957,1019440778,5451,975133672,11
2022-02-01,Jagtial,1556,46134368,1445,39661362,4
2022-02-01,Jangaon,1536,39745172,1390,34906794,4
2022-02-01,Jogulamba Gadwal,1258,24239635,1301,23196859,1
2022-02-01,Kamareddy,1717,41139915,1667,36301798,1
2022-02-01,Karimnagar,2333,86873097,2596,98810495,3
2022-02-01,Khammam,3795,165983684,3614,140770913,1431
2022-02-01,Komaram Bheem Asifabad,176,4595920,194,4968575,0
2022-02-01,Mahabubabad,1212,27972547,1172,28325138,155
2022-02-01,Mahabubnagar,2841,102687336,2931,88469993,0
2022-02-01,Mancherial,1947,58674988,1879,54350793,79
2022-02-01,Medak,1056,65699784,988,50614845,0
2022-02-01,Medchal-Malkajgiri,13665,1776413066,14032,1672580822,25
2022-02-01,Mulugu,685,7616197,724,10465247,3
2022-02-01,Nagarkurnool,1894,35847907,1869,32213565,0
2022-02-01,Nalgonda,4724,136999151,4196,105561293,0
2022-02-01,Narayanpet,696,15145845,695,14253893,0
2022-02-01,Nirmal,1345,28738636,1553,38670276,0
2022-02-01,Nizamabad,4032,117127388,3664,97950435,1047
2022-02-01,Peddapalli,814,38336268,891,40357221,136
2022-02-01,Rajanna Sircilla,1583,37596254,1520,31933233,0
2022-02-01,Ranga Reddy,19924,3651414062,20412,3255572073,15
2022-02-01,Sangareddy,6497,710409599,6523,695995363,1642
2022-02-01,Siddipet,3339,91021281,3142,93806277,0
2022-02-01,Suryapet,2880,86450101,2596,79605540,1
2022-02-01,Vikarabad,1278,39164928,1260,33263794,0
2022-02-01,Wanaparthy,1576,31646259,1641,31026244,0
2022-02-01,Warangal,527,12515224,578,13525775,5
2022-02-01,Yadadri Bhuvanagiri,5370,161878005,5376,156411004,3
2022-03-01,Adilabad,1155,37626696,1317,44640572,0
2022-03-01,Bhadradri Kothagudem,1247,29864010,1502,31592970,0
2022-03-01,Hanumakonda,4984,271852015,5441,293546497,1776
2022-03-01,Hyderabad,5768,1169123561,6445,1204838825,12
2022-03-01,Jagtial,1816,56853606,1896,58345086,1
2022-03-01,Jangaon,1687,43125792,1725,40827202,2
2022-03-01,Jogulamba Gadwal,1754,36638435,1805,37870009,0
2022-03-01,Kamareddy,1982,44277767,2048,44434626,1
2022-03-01,Karimnagar,3329,144081348,3463,144101845,6
2022-03-01,Khammam,4049,183935849,4326,192511527,1674
2022-03-01,Komaram Bheem Asifabad,334,10078056,384,10844861,0
2022-03-01,Mahabubabad,1548,37974048,1635,37841324,48
2022-03-01,Mahabubnagar,3699,111740736,3896,110951795,2
2022-03-01,Mancherial,2020,54835460,2082,53289363,57
2022-03-01,Medak,1212,68223391,1262,65025105,0
2022-03-01,Medchal-Malkajgiri,15593,2109865837,16786,2291262222,32
2022-03-01,Mulugu,981,25435396,1027,23961592,1
2022-03-01,Nagarkurnool,2595,50501834,2593,49114636,1
2022-03-01,Nalgonda,5272,142261728,5431,144746643,0
2022-03-01,Narayanpet,951,19924894,965,19183620,0
2022-03-01,Nirmal,1705,46737242,1544,35149635,0
2022-03-01,Nizamabad,4403,125802861,4665,128191400,1162
2022-03-01,Peddapalli,1635,69075770,1682,67889754,74
2022-03-01,Rajanna Sircilla,1845,37753914,1832,37695184,0
2022-03-01,Ranga Reddy,23614,3560733909,25016,3694327454,18
2022-03-01,Sangareddy,7009,769519359,7907,803722274,1810
2022-03-01,Siddipet,4083,106225873,4205,88913539,0
2022-03-01,Suryapet,3199,104303613,3622,106924561,2
2022-03-01,Vikarabad,1664,49549636,1691,49760528,0
2022-03-01,Wanaparthy,2280,45022715,2294,44735926,0
2022-03-01,Warangal,976,22753979,1064,23660304,6
2022-03-01,Yadadri Bhuvanagiri,6540,220235465,6841,260377026,0
2022-04-01,Adilabad,762,27857363,727,21849707,2
2022-04-01,Bhadradri Kothagudem,1079,35456569,657,27823990,0
2022-04-01,Hanumakonda,4459,259104526,4787,246524662,1516
2022-04-01,Hyderabad,4771,1211822842,5070,1178763492,2
2022-04-01,Jagtial,1366,44513775,1399,45240512,1
2022-04-01,Jangaon,1402,35414340,1456,35650777,1
2022-04-01,Jogulamba Gadwal,1530,31200400,1593,31730285,3
2022-04-01,Kamareddy,1592,40413483,1659,41078977,4
2022-04-01,Karimnagar,2776,135392259,2852,136515526,10
2022-04-01,Khammam,4093,205300353,4323,230412276,1521
2022-04-01,Komaram Bheem Asifabad,328,8021719,287,7365569,0
2022-04-01,Mahabubabad,1258,38848963,1358,38941588,8
2022-04-01,Mahabubnagar,3253,105448377,3285,105928140,0
2022-04-01,Mancherial,2099,56079042,2255,57628834,49
2022-04-01,Medak,1000,106685105,1059,66609161,0
2022-04-01,Medchal-Malkajgiri,14700,2247203989,15466,2179535206,46
2022-04-01,Mulugu,684,13520532,687,13433232,2
2022-04-01,Nagarkurnool,2308,44535076,2406,48755603,2
2022-04-01,Nalgonda,4357,121359247,4476,120554337,0
2022-04-01,Narayanpet,984,23475205,1010,23470165,0
2022-04-01,Nirmal,1303,35864652,1347,36164438,2
2022-04-01,Nizamabad,3423,102037591,3492,101095524,500
2022-04-01,Peddapalli,1217,52079295,1267,52919850,37
2022-04-01,Rajanna Sircilla,1615,36241329,1659,36531525,0
2022-04-01,Ranga Reddy,20482,3827108069,21615,3995805965,24
2022-04-01,Sangareddy,6628,685690327,6508,689195855,1437
2022-04-01,Siddipet,3421,92665068,3303,90629017,0
2022-04-01,Suryapet,2817,83175309,2888,97563368,2
2022-04-01,Vikarabad,1404,35732768,1452,36942980,0
2022-04-01,Wanaparthy,1800,40005628,1840,40225341,0
2022-04-01,Warangal,810,23073584,803,22857614,9
2022-04-01,Yadadri Bhuvanagiri,6279,226546587,6536,229338699,2
2022-05-01,Adilabad,763,34705198,808,30146408,7
2022-05-01,Bhadradri Kothagudem,580,23083026,603,24358891,0
2022-05-01,Hanumakonda,4196,243365485,4448,252150075,1495
2022-05-01,Hyderabad,5099,1021460609,5693,1087823055,13
2022-05-01,Jagtial,1639,53618990,1680,54330667,0
2022-05-01,Jangaon,1665,48228858,1716,47587612,2
2022-05-01,Jogulamba Gadwal,1738,30933470,1794,30749220,3
2022-05-01,Kamareddy,1596,37513866,1587,36639493,0
2022-05-01,Karimnagar,2837,126494603,2775,119127173,1
2022-05-01,Khammam,4129,214616691,4346,196522209,1623
2022-05-01,Komaram Bheem Asifabad,185,5937385,196,7071065,0
2022-05-01,Mahabubabad,1353,35282201,1384,36625583,9
2022-05-01,Mahabubnagar,2983,111506589,3112,116263639,0
2022-05-01,Mancherial,1823,54245955,1909,58602240,162
2022-05-01,Medak,1087,60215663,1108,63395389,0
2022-05-01,Medchal-Malkajgiri,14184,2226604850,14776,1856136612,36
2022-05-01,Mulugu,822,15518549,907,16755735,2
2022-05-01,Nagarkurnool,2175,47900830,2278,47346177,0
2022-05-01,Nalgonda,4332,125675316,4360,124802408,0
2022-05-01,Narayanpet,876,20066197,982,21665246,0
2022-05-01,Nirmal,1326,29781771,1309,29056396,0
2022-05-01,Nizamabad,3873,110012852,4025,116946832,334
2022-05-01,Peddapalli,1177,55319046,1203,61010707,28
2022-05-01,Rajanna Sircilla,1625,35583211,1662,37500026,0
2022-05-01,Ranga Reddy,20591,3315596443,21722,3307019756,24
2022-05-01,Sangareddy,6185,633377303,6652,633673028,1593
2022-05-01,Siddipet,3118,73149482,3175,68930568,3
2022-05-01,Suryapet,3163,110333900,3225,97243142,0
2022-05-01,Vikarabad,1460,48940065,1513,47492587,3
2022-05-01,Wanaparthy,1705,49330569,1736,49386186,0
2022-05-01,Warangal,795,22950907,866,22284377,5
2022-05-01,Yadadri Bhuvanagiri,5752,180066950,6061,197003851,0
2022-06-01,Adilabad,893,33061858,908,32457758,1
2022-06-01,Bhadradri Kothagudem,551,30536426,609,30610762,0
2022-06-01,Hanumakonda,3897,236917721,4288,229301303,1674
2022-06-01,Hyderabad,5581,1098145933,6114,1095798340,4
2022-06-01,Jagtial,1515,50572152,1583,52524470,0
2022-06-01,Jangaon,1446,37973277,1592,38580986,4
2022-06-01,Jogulamba Gadwal,1323,26789974,1333,26610044,0
2022-06-01,Kamareddy,1692,43621441,1752,44791520,1
2022-06-01,Karimnagar,2764,127262109,2920,133907941,3
2022-06-01,Khammam,3947,190749698,4091,189685610,1515
2022-06-01,Komaram Bheem Asifabad,169,6122944,157,5393250,0
2022-06-01,Mahabubabad,1746,42562067,2204,50757934,5
2022-06-01,Mahabubnagar,2552,90044509,2598,89618011,0
2022-06-01,Mancherial,1943,56935498,1986,58314002,587
2022-06-01,Medak,1027,64355919,1086,60849069,0
2022-06-01,Medchal-Malkajgiri,13465,1974321140,14032,2003525073,27
2022-06-01,Mulugu,964,17801739,956,17398343,3
2022-06-01,Nagarkurnool,2125,47414452,2196,44544904,0
2022-06-01,Nalgonda,4155,116553271,4302,118240960,0
2022-06-01,Narayanpet,746,17119079,800,18043300,0
2022-06-01,Nirmal,1321,31686371,1357,32650406,0
2022-06-01,Nizamabad,3965,119484825,3951,115946663,129
2022-06-01,Peddapalli,1132,62359926,1141,58337923,13
2022-06-01,Rajanna Sircilla,1294,28917193,1280,28108723,0
2022-06-01,Ranga Reddy,19902,3189161131,20747,3052058286,19
2022-06-01,Sangareddy,5907,678801375,6110,648241383,1667
2022-06-01,Siddipet,3641,85919031,3008,85050270,1
2022-06-01,Suryapet,3160,97082946,3217,89855406,0
2022-06-01,Vikarabad,1500,47477486,1499,47810409,0
2022-06-01,Wanaparthy,1452,29412988,1455,29307998,0
2022-06-01,Warangal,796,19641045,842,20282784,11
2022-06-01,Yadadri Bhuvanagiri,5721,222947172,5856,174685831,1
2022-07-01,Adilabad,684,21754906,720,22687621,0
2022-07-01,Bhadradri Kothagudem,472,23931453,478,24760656,0
2022-07-01,Hanumakonda,4185,232096281,4566,246642854,1781
2022-07-01,Hyderabad,5214,1008152412,5610,1020993124,5
2022-07-01,Jagtial,1403,43309810,1442,44095103,0
2022-07-01,Jangaon,1512,34217933,1500,34574800,2
2022-07-01,Jogulamba Gadwal,1314,26238211,1368,26848536,0
2022-07-01,Kamareddy,1568,39274205,1553,38517549,31
2022-07-01,Karimnagar,2625,118665402,2671,119944058,1
2022-07-01,Khammam,2854,140282330,3101,149272574,1599
2022-07-01,Komaram Bheem Asifabad,180,5285698,200,5351183,0
2022-07-01,Mahabubabad,2074,47272385,1692,37443717,6
2022-07-01,Mahabubnagar,2477,85214519,2563,84543841,0
2022-07-01,Mancherial,1179,41714048,1308,43239921,465
2022-07-01,Medak,907,42165514,1009,45191997,0
2022-07-01,Medchal-Malkajgiri,12736,1724072796,13416,1757943658,40
2022-07-01,Mulugu,795,19927185,866,20409998,1
2022-07-01,Nagarkurnool,2036,37936678,2185,39913424,0
2022-07-01,Nalgonda,4354,118724734,4470,119439469,0
2022-07-01,Narayanpet,770,20197334,726,18560619,0
2022-07-01,Nirmal,980,24530135,999,26783971,0
2022-07-01,Nizamabad,3161,103854975,3305,105456567,103
2022-07-01,Peddapalli,907,38040150,951,40699289,12
2022-07-01,Rajanna Sircilla,1538,36197653,1559,36656253,0
